imdb_id,name,genre,dataset_genre,topic1,topic2,topic3,topic4,topic5
tt0066921,A Clockwork Orange,"Crime, Drama, Sci-Fi",crime,"['kubrick', 'violence', 'best', 'scene', 'one', 'alex', 'make', 'time', 'turn', 'rape']","['like', 'make', 'watch', 'one', 'bad', 'violence', 'look', 'really', 'review', 'see']","['alex', 'clockwork_orange', 'character', 'kubrick', 'violence', 'one', 'make', 'scene', 'never', 'nature']","['kubrick', 'alex', 'one', 'see', 'violence', 'clockwork_orange', 'make', 'love', 'watch', 'also']","['kubrick', 'one', 'make', 'really', 'good', 'watch', 'people', 'get', 'take', 'time']"
tt0068646,The Godfather,"Crime, Drama",crime,"['family', 'one', 'see', 'godfather', 'make', 'michael', 'watch', 'best', 'time', 'well']","['fredo', 'clemenza', 'castellano', 'weak', 'brings', 'john_cazale', 'performance', 'family', 'reluctance', 'paint']","['godfather', 'one', 'michael', 'great', 'family', 'scene', 'perfect', 'make', 'corleone', 'performance']","['godfather', 'character', 'one', 'family', 'time', 'michael', 'great', 'make', 'best', 'scene']","['life', 'godfather', 'family', 'part', 'watch', 'see', 'movie', 'get', 'well', 'vito']"
tt0071562,The Godfather: Part II,"Crime, Drama",crime,"['corleone', 'godfather', 'part', 'michael', 'first', 'one', 'family', 'well', 'vito', 'like']","['michael', 'first', 'godfather', 'great', 'vito', 'story', 'sequel', 'time', 'coppola', 'part']","['vito', 'corleone', 'michael', 'see', 'young', 'father', 'family', 'old', 'two', 'scene']","['godfather', 'part', 'michael', 'vito', 'story', 'one', 'family', 'corleone', 'two', 'make']","['insight', 'part', 'one', 'people', 'watch', 'understand', 'force', 'well', 'believe', 'still']"
tt0086250,Scarface,"Crime, Drama",crime,"['pacino', 'one', 'great', 'tony', 'scarface', 'montana', 'performance', 'make', 'character', 'depalma']","['tony', 'guy', 'drug', 'like', 'montana', 'get', 'scene', 'kill', 'crime', 'cuban']","['pacino', 'scarface', 'one', 'like', 'tony', 'make', 'time', 'well', 'gangster', 'great']","['tony', 'get', 'drug', 'money', 'take', 'montana', 'pacino', 'look', 'make', 'power']","['character', 'montana', 'watch', 'interest', 'mean', 'person', 'pacino', 'scarface', 'good', 'world']"
tt0087843,Once Upon a Time in America,"Crime, Drama",crime,"['time', 'scene', 'like', 'make', 'one', 'love', 'character', 'see', 'deniro', 'final']","['time', 'leone', 'story', 'like', 'hour', 'noodle', 'watch', 'make', 'scene', 'one']","['noodle', 'time', 'make', 'one', 'like', 'story', 'life', 'love', 'old', 'character']","['sex', 'blood', 'time', 'one', 'hour', 'bad', 'long', 'watch', 'boring', 'music']","['story', 'time', 'gangster', 'leone', 'one', 'great', 'scene', 'upon', 'set', 'noodle']"
tt0102926,The Silence of the Lambs,"Crime, Drama, Thriller",crime,"['hopkins', 'one', 'best', 'lecter', 'silence', 'foster', 'lamb', 'hannibal', 'see', 'anthony']","['lecter', 'lamb', 'silence', 'hopkins', 'one', 'make', 'see', 'performance', 'foster', 'get']","['one', 'serial_killer', 'foster', 'hopkins', 'like', 'lamb', 'jodie', 'silence', 'best', 'clarice']","['hannibal', 'starling', 'foster', 'hopkins', 'clarice', 'lecter', 'make', 'buffalo_bill', 'silence', 'one']","['hopkins', 'anthony', 'foster', 'make', 'clarice', 'hannibal', 'one', 'jodie', 'lecter', 'killer']"
tt0110912,Pulp Fiction,"Crime, Drama",crime,"['scene', 'one', 'like', 'go', 'story', 'character', 'word', 'people', 'tarantino', 'put']","['one', 'story', 'tarantino', 'character', 'pulp_fiction', 'like', 'get', 'movie', 'time', 'line']","['tarantino', 'make', 'good', 'film', 'well', 'watch', 'character', 'thing', 'scene', 'really']","['people', 'violence', 'make', 'time', 'scene', 'man', 'watch', 'pulp_fiction', 'nothing', 'ever']","['pulp_fiction', 'one', 'talk', 'movie', 'like', 'make', 'see', 'people', 'character', 'great']"
tt0112641,Casino,"Crime, Drama",crime,"['casino', 'one', 'pesci', 'make', 'scorsese', 'get', 'deniro', 'see', 'character', 'much']","['great', 'see', 'like', 'want', 'time', 'make', 'get', 'scene', 'actor', 'casino']","['ace', 'guy', 'character', 'casino', 'story', 'look', 'make', 'music', 'nicky', 'woman']","['casino', 'goodfellas', 'one', 'scorsese', 'great', 'best', 'de_niro', 'pesci', 'well', 'performance']","['casino', 'well', 'pesci', 'rothstein', 'story', 'de_niro', 'scorsese', 'make', 'go', 'like']"
tt0114369,Se7en,"Crime, Drama, Mystery, Thriller",crime,"['one', 'mill', 'somerset', 'see', 'killer', 'dark', 'detective', 'fincher', 'make', 'scene']","['see', 'make', 'killer', 'thriller', 'like', 'part', 'character', 'film', 'performance', 'best']","['see', 'mill', 'john_doe', 'make', 'somerset', 'killer', 'end', 'get', 'character', 'one']","['see', 'killer', 'mill', 'character', 'somerset', 'one', 'make', 'detective', 'fincher', 'scene']","['see', 'end', 'film', 'really', 'dark', 'one', 'like', 'plot', 'well', 'seven']"
tt0114814,The Usual Suspects,"Crime, Mystery, Thriller",crime,"['time', 'end', 'one', 'watch', 'get', 'see', 'story', 'well', 'make', 'know']","['like', 'say', 'make', 'end', 'good', 'see', 'one', 'people', 'film', 'time']","['one', 'end', 'story', 'good', 'great', 'make', 'twist', 'way', 'performance', 'character']","['end', 'singer', 'story', 'make', 'one', 'viewer', 'watch', 'really', 'twist', 'usual_suspect']","['like', 'end', 'one', 'twist', 'watch', 'story', 'time', 'verbal', 'make', 'try']"
tt0120689,The Green Mile,"Crime, Drama, Fantasy, Mystery",crime,"['see', 'one', 'good', 'watch', 'like', 'character', 'tom_hank', 'time', 'great', 'make']","['green', 'mile', 'one', 'story', 'see', 'time', 'film', 'think', 'really', 'good']","['character', 'green', 'mile', 'make', 'see', 'man', 'like', 'story', 'john_coffey', 'one']","['like', 'way', 'percy', 'guy', 'story', 'never', 'king', 'spoiler', 'murder', 'possible']","['mile', 'green', 'character', 'john_coffey', 'one', 'make', 'story', 'see', 'bad', 'life']"
tt0120735,"Lock, Stock and Two Smoking Barrels","Comedy, Crime",crime,"['humor', 'great', 'good', 'character', 'know', 'british', 'time', 'one', 'everyone', 'kill_ya']","['think', 'time', 'british', 'guy', 'barrel', 'lock_stock_two_smoking', 'like', 'see', 'really', 'make']","['time', 'see', 'get', 'style', 'like', 'one', 'say', 'character', 'noir', 'every']","['well', 'one', 'guy', 'character', 'story', 'ritchie', 'get', 'like', 'funny', 'good']","['british', 'criminal', 'well', 'gang', 'people', 'crime', 'gangster', 'film', 'plot', 'barrel']"
